Code du departement;Libelle du departement;Code de la circonscription;Libelle de la circonscription;Inscrits;Abstentions;Votants;Blancs et nuls;Exprimes;Nuance Liste;Libelle Abrege Liste;Nom Tete de Liste;Voix;Nuance Liste;Libelle Abrege Liste;Nom Tete de Liste;Voix;Nuance Liste;Libelle Abrege Liste;Nom Tete de Liste;Voix;Nuance Liste;Libelle Abrege Liste;Nom Tete de Liste;Voix;Nuance Liste;Libelle Abrege Liste;Nom Tete de Liste;Voix;Nuance Liste;Libelle Abrege Liste;Nom Tete de Liste;Voix;Nuance Liste;Libelle Abrege Liste;Nom Tete de Liste;Voix;Nuance Liste;Libelle Abrege Liste;Nom Tete de Liste;Voix;Nuance Liste;Libelle Abrege Liste;Nom Tete de Liste;Voix;Nuance Liste;Libelle Abrege Liste;Nom Tete de Liste;Voix;Nuance Liste;Libelle Abrege Liste;Nom Tete de Liste;Voix;Nuance Liste;Libelle Abrege Liste;Nom Tete de Liste;Voix;Nuance Liste;Libelle Abrege Liste;Nom Tete de Liste;Voix;Nuance Liste;Libelle Abrege Liste;Nom Tete de Liste;Voix;Nuance Liste;Libelle Abrege Liste;Nom Tete de Liste;Voix;Nuance Liste;Libelle Abrege Liste;Nom Tete de Liste;Voix;Nuance Liste;Libelle Abrege Liste;Nom Tete de Liste;Voix;Nuance Liste;Libelle Abrege Liste;Nom Tete de Liste;Voix;Nuance Liste;Libelle Abrege Liste;Nom Tete de Liste;Voix;Nuance Liste;Libelle Abrege Liste;Nom Tete de Liste;Voix;Nuance Liste;Libelle Abrege Liste;Nom Tete de Liste;Voix;Nuance Liste;Libelle Abrege Liste;Nom Tete de Liste;Voix;Nuance Liste;Libelle Abrege Liste;Nom Tete de Liste;Voix;Nuance Liste;Libelle Abrege Liste;Nom Tete de Liste;Voix;Nuance Liste;Libelle Abrege Liste;Nom Tete de Liste;Voix;Nuance Liste;Libelle Abrege Liste;Nom Tete de Liste;Voix;Nuance Liste;Libelle Abrege Liste;Nom Tete de Liste;Voix;Nuance Liste;Libelle Abrege Liste;Nom Tete de Liste;Voix
6;ALPES MARITIMES;4;4eme circonscription;70544;44293;26251;787;25464;LXG;Liste Extreme gauche;VACHETTA;496;LXG;Liste Extreme gauche;MIRGUET;140;LPC;Liste du Parti communiste;GOMEZ;1327;LPS;Liste du Parti socialiste;ROCARD;5956;LVE;Liste des Verts;BENNAHMIAS;1484;LRG;Liste regionaliste;ANTHOINE;1;LCP;Liste Chasse-Peche-Nature et Traditions;VIDAL-DAUMAS;349;LDV;Liste Divers;AUDIC;8;LDV;Liste Divers;GOVERNATORI;532;LDV;Liste Divers;FRAYSSE ;0;LDV;Liste Divers;DELAGE;230;LDV;Liste Divers;LAURELLI;36;LDV;Liste Divers;SANMARTIN;0;LDV;Liste Divers;GARINO;2;LDV;Liste Divers;KERDO;0;LUMP;Liste Union pour un Mouvement Populaire;GROSSETETE;5354;LUDF;Liste Union pour la democratie francaise;CORNILLET;2809;LDD;Liste Divers droite;LOUIS;1777;LDD;Liste Divers droite;LALLOUETTE;0;LDD;Liste Divers droite;MARCHIANI;754;LFN;Liste Front National;LE PEN;4007;LXD;Liste Extreme droite;VAUZELLE;202;;;;;;;;;;;;;;;;;;;;;;;;
6;ALPES MARITIMES;5;5eme circonscription;80852;48461;32391;949;31442;LXG;Liste Extreme gauche;VACHETTA;660;LXG;Liste Extreme gauche;MIRGUET;152;LPC;Liste du Parti communiste;GOMEZ;2400;LPS;Liste du Parti socialiste;ROCARD;8033;LVE;Liste des Verts;BENNAHMIAS;1908;LRG;Liste regionaliste;ANTHOINE;2;LCP;Liste Chasse-Peche-Nature et Traditions;VIDAL-DAUMAS;632;LDV;Liste Divers;AUDIC;11;LDV;Liste Divers;GOVERNATORI;580;LDV;Liste Divers;FRAYSSE ;0;LDV;Liste Divers;DELAGE;211;LDV;Liste Divers;LAURELLI;24;LDV;Liste Divers;SANMARTIN;1;LDV;Liste Divers;GARINO;28;LDV;Liste Divers;KERDO;0;LUMP;Liste Union pour un Mouvement Populaire;GROSSETETE;6147;LUDF;Liste Union pour la democratie francaise;CORNILLET;2806;LDD;Liste Divers droite;LOUIS;1777;LDD;Liste Divers droite;LALLOUETTE;0;LDD;Liste Divers droite;MARCHIANI;957;LFN;Liste Front National;LE PEN;4810;LXD;Liste Extreme droite;VAUZELLE;303;;;;;;;;;;;;;;;;;;;;;;;;
6;ALPES MARITIMES;6;6eme circonscription;97213;60199;37014;735;36279;LXG;Liste Extreme gauche;VACHETTA;536;LXG;Liste Extreme gauche;MIRGUET;145;LPC;Liste du Parti communiste;GOMEZ;1301;LPS;Liste du Parti socialiste;ROCARD;9360;LVE;Liste des Verts;BENNAHMIAS;2413;LRG;Liste regionaliste;ANTHOINE;1;LCP;Liste Chasse-Peche-Nature et Traditions;VIDAL-DAUMAS;379;LDV;Liste Divers;AUDIC;12;LDV;Liste Divers;GOVERNATORI;646;LDV;Liste Divers;FRAYSSE ;2;LDV;Liste Divers;DELAGE;308;LDV;Liste Divers;LAURELLI;40;LDV;Liste Divers;SANMARTIN;17;LDV;Liste Divers;GARINO;16;LDV;Liste Divers;KERDO;5;LUMP;Liste Union pour un Mouvement Populaire;GROSSETETE;7783;LUDF;Liste Union pour la democratie francaise;CORNILLET;4127;LDD;Liste Divers droite;LOUIS;2498;LDD;Liste Divers droite;LALLOUETTE;3;LDD;Liste Divers droite;MARCHIANI;972;LFN;Liste Front National;LE PEN;5341;LXD;Liste Extreme droite;VAUZELLE;374;;;;;;;;;;;;;;;;;;;;;;;;
6;ALPES MARITIMES;7;7eme circonscription;91759;56280;35479;798;34681;LXG;Liste Extreme gauche;VACHETTA;520;LXG;Liste Extreme gauche;MIRGUET;105;LPC;Liste du Parti communiste;GOMEZ;1153;LPS;Liste du Parti socialiste;ROCARD;8680;LVE;Liste des Verts;BENNAHMIAS;2511;LRG;Liste regionaliste;ANTHOINE;0;LCP;Liste Chasse-Peche-Nature et Traditions;VIDAL-DAUMAS;329;LDV;Liste Divers;AUDIC;19;LDV;Liste Divers;GOVERNATORI;526;LDV;Liste Divers;FRAYSSE ;0;LDV;Liste Divers;DELAGE;344;LDV;Liste Divers;LAURELLI;39;LDV;Liste Divers;SANMARTIN;4;LDV;Liste Divers;GARINO;2;LDV;Liste Divers;KERDO;17;LUMP;Liste Union pour un Mouvement Populaire;GROSSETETE;8297;LUDF;Liste Union pour la democratie francaise;CORNILLET;4265;LDD;Liste Divers droite;LOUIS;2378;LDD;Liste Divers droite;LALLOUETTE;0;LDD;Liste Divers droite;MARCHIANI;938;LFN;Liste Front National;LE PEN;4290;LXD;Liste Extreme droite;VAUZELLE;264;;;;;;;;;;;;;;;;;;;;;;;;
6;ALPES MARITIMES;8;8eme circonscription;62253;38237;24016;476;23540;LXG;Liste Extreme gauche;VACHETTA;256;LXG;Liste Extreme gauche;MIRGUET;98;LPC;Liste du Parti communiste;GOMEZ;540;LPS;Liste du Parti socialiste;ROCARD;5166;LVE;Liste des Verts;BENNAHMIAS;1061;LRG;Liste regionaliste;ANTHOINE;0;LCP;Liste Chasse-Peche-Nature et Traditions;VIDAL-DAUMAS;132;LDV;Liste Divers;AUDIC;4;LDV;Liste Divers;GOVERNATORI;305;LDV;Liste Divers;FRAYSSE ;0;LDV;Liste Divers;DELAGE;186;LDV;Liste Divers;LAURELLI;18;LDV;Liste Divers;SANMARTIN;1;LDV;Liste Divers;GARINO;3;LDV;Liste Divers;KERDO;20;LUMP;Liste Union pour un Mouvement Populaire;GROSSETETE;6323;LUDF;Liste Union pour la democratie francaise;CORNILLET;2874;LDD;Liste Divers droite;LOUIS;2011;LDD;Liste Divers droite;LALLOUETTE;0;LDD;Liste Divers droite;MARCHIANI;631;LFN;Liste Front National;LE PEN;3731;LXD;Liste Extreme droite;VAUZELLE;180;;;;;;;;;;;;;;;;;;;;;;;;
6;ALPES MARITIMES;9;9eme circonscription;97559;58870;38689;870;37819;LXG;Liste Extreme gauche;VACHETTA;610;LXG;Liste Extreme gauche;MIRGUET;176;LPC;Liste du Parti communiste;GOMEZ;1256;LPS;Liste du Parti socialiste;ROCARD;9459;LVE;Liste des Verts;BENNAHMIAS;2966;LRG;Liste regionaliste;ANTHOINE;0;LCP;Liste Chasse-Peche-Nature et Traditions;VIDAL-DAUMAS;449;LDV;Liste Divers;AUDIC;23;LDV;Liste Divers;GOVERNATORI;656;LDV;Liste Divers;FRAYSSE ;0;LDV;Liste Divers;DELAGE;355;LDV;Liste Divers;LAURELLI;31;LDV;Liste Divers;SANMARTIN;4;LDV;Liste Divers;GARINO;2;LDV;Liste Divers;KERDO;17;LUMP;Liste Union pour un Mouvement Populaire;GROSSETETE;8375;LUDF;Liste Union pour la democratie francaise;CORNILLET;4223;LDD;Liste Divers droite;LOUIS;2658;LDD;Liste Divers droite;LALLOUETTE;0;LDD;Liste Divers droite;MARCHIANI;1086;LFN;Liste Front National;LE PEN;5146;LXD;Liste Extreme droite;VAUZELLE;327;;;;;;;;;;;;;;;;;;;;;;;;
7;ARDECHE;1;1ere circonscription;70402;38390;32012;1132;30880;LXG;Liste Extreme gauche;VACHETTA;950;LXG;Liste Extreme gauche;MIRGUET;196;LPC;Liste du Parti communiste;GOMEZ;2272;LPS;Liste du Parti socialiste;ROCARD;10391;LVE;Liste des Verts;BENNAHMIAS;2091;LRG;Liste regionaliste;ANTHOINE;0;LCP;Liste Chasse-Peche-Nature et Traditions;VIDAL-DAUMAS;1393;LDV;Liste Divers;AUDIC;5;LDV;Liste Divers;GOVERNATORI;503;LDV;Liste Divers;FRAYSSE ;0;LDV;Liste Divers;DELAGE;236;LDV;Liste Divers;LAURELLI;48;LDV;Liste Divers;SANMARTIN;1;LDV;Liste Divers;GARINO;56;LDV;Liste Divers;KERDO;13;LUMP;Liste Union pour un Mouvement Populaire;GROSSETETE;4020;LUDF;Liste Union pour la democratie francaise;CORNILLET;3593;LDD;Liste Divers droite;LOUIS;1473;LDD;Liste Divers droite;LALLOUETTE;1;LDD;Liste Divers droite;MARCHIANI;568;LFN;Liste Front National;LE PEN;2991;LXD;Liste Extreme droite;VAUZELLE;79;;;;;;;;;;;;;;;;;;;;;;;;
7;ARDECHE;2;2eme circonscription;84451;47511;36940;1298;35642;LXG;Liste Extreme gauche;VACHETTA;932;LXG;Liste Extreme gauche;MIRGUET;242;LPC;Liste du Parti communiste;GOMEZ;1656;LPS;Liste du Parti socialiste;ROCARD;10590;LVE;Liste des Verts;BENNAHMIAS;2655;LRG;Liste regionaliste;ANTHOINE;0;LCP;Liste Chasse-Peche-Nature et Traditions;VIDAL-DAUMAS;889;LDV;Liste Divers;AUDIC;4;LDV;Liste Divers;GOVERNATORI;672;LDV;Liste Divers;FRAYSSE ;0;LDV;Liste Divers;DELAGE;355;LDV;Liste Divers;LAURELLI;66;LDV;Liste Divers;SANMARTIN;0;LDV;Liste Divers;GARINO;75;LDV;Liste Divers;KERDO;9;LUMP;Liste Union pour un Mouvement Populaire;GROSSETETE;5792;LUDF;Liste Union pour la democratie francaise;CORNILLET;5107;LDD;Liste Divers droite;LOUIS;2306;LDD;Liste Divers droite;LALLOUETTE;0;LDD;Liste Divers droite;MARCHIANI;836;LFN;Liste Front National;LE PEN;3348;LXD;Liste Extreme droite;VAUZELLE;108;;;;;;;;;;;;;;;;;;;;;;;;
7;ARDECHE;3;3eme circonscription;69638;35128;34510;1277;33233;LXG;Liste Extreme gauche;VACHETTA;1106;LXG;Liste Extreme gauche;MIRGUET;212;LPC;Liste du Parti communiste;GOMEZ;2211;LPS;Liste du Parti socialiste;ROCARD;9916;LVE;Liste des Verts;BENNAHMIAS;2621;LRG;Liste regionaliste;ANTHOINE;0;LCP;Liste Chasse-Peche-Nature et Traditions;VIDAL-DAUMAS;2023;LDV;Liste Divers;AUDIC;3;LDV;Liste Divers;GOVERNATORI;609;LDV;Liste Divers;FRAYSSE ;0;LDV;Liste Divers;DELAGE;324;LDV;Liste Divers;LAURELLI;34;LDV;Liste Divers;SANMARTIN;0;LDV;Liste Divers;GARINO;90;LDV;Liste Divers;KERDO;0;LUMP;Liste Union pour un Mouvement Populaire;GROSSETETE;4994;LUDF;Liste Union pour la democratie francaise;CORNILLET;3930;LDD;Liste Divers droite;LOUIS;1513;LDD;Liste Divers droite;LALLOUETTE;0;LDD;Liste Divers droite;MARCHIANI;590;LFN;Liste Front National;LE PEN;2989;LXD;Liste Extreme droite;VAUZELLE;68;;;;;;;;;;;;;;;;;;;;;;;;
8;ARDENNES;1;1ere circonscription;70752;41898;28854;933;27921;LXG;Liste Extreme gauche;NIMSGERN;838;LXG;Liste Extreme gauche;HOFFMANN;253;LPC;Liste du Parti communiste;POURRE;974;LPS;Liste du Parti socialiste;MOSCOVICI;8367;LVE;Liste des Verts;ISLER-BEGUIN;1238;LEC;Liste ecologiste;WAECHTER;521;LDV;Liste Divers;PICO;4;LDV;Liste Divers;MERCK;434;LDV;Liste Divers;ALLENBACH;1;LDV;Liste Divers;ROHER ;284;LDV;Liste Divers;ETIENNE;64;LDV;Liste Divers;LAMBEAUX;3;LDV;Liste Divers;SCHMITT;64;LDV;Liste Divers;MARCINEK;1144;LUMP;Liste Union pour un Mouvement Populaire;DAUL;4719;LUDF;Liste Union pour la democratie francaise;GRIESBECK;3151;LDD;Liste Divers droite;MILLET;1557;LDD;Liste Divers droite;MONZANI;564;LFN;Liste Front National;GOLLNISCH;3564;LXD;Liste Extreme droite;MEGRET;177;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8;ARDENNES;2;2eme circonscription;64658;40592;24066;744;23322;LXG;Liste Extreme gauche;NIMSGERN;760;LXG;Liste Extreme gauche;HOFFMANN;300;LPC;Liste du Parti communiste;POURRE;1244;LPS;Liste du Parti socialiste;MOSCOVICI;8523;LVE;Liste des Verts;ISLER-BEGUIN;908;LEC;Liste ecologiste;WAECHTER;442;LDV;Liste Divers;PICO;10;LDV;Liste Divers;MERCK;340;LDV;Liste Divers;ALLENBACH;0;LDV;Liste Divers;ROHER ;194;LDV;Liste Divers;ETIENNE;45;LDV;Liste Divers;LAMBEAUX;1;LDV;Liste Divers;SCHMITT;51;LDV;Liste Divers;MARCINEK;616;LUMP;Liste Union pour un Mouvement Populaire;DAUL;2957;LUDF;Liste Union pour la democratie francaise;GRIESBECK;1972;LDD;Liste Divers droite;MILLET;1038;LDD;Liste Divers droite;MONZANI;475;LFN;Liste Front National;GOLLNISCH;3277;LXD;Liste Extreme droite;MEGRET;169;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8;ARDENNES;3;3eme circonscription;58618;33883;24735;852;23883;LXG;Liste Extreme gauche;NIMSGERN;652;LXG;Liste Extreme gauche;HOFFMANN;221;LPC;Liste du Parti communiste;POURRE;785;LPS;Liste du Parti socialiste;MOSCOVICI;7010;LVE;Liste des Verts;ISLER-BEGUIN;945;LEC;Liste ecologiste;WAECHTER;505;LDV;Liste Divers;PICO;3;LDV;Liste Divers;MERCK;425;LDV;Liste Divers;ALLENBACH;2;LDV;Liste Divers;ROHER ;253;LDV;Liste Divers;ETIENNE;55;LDV;Liste Divers;LAMBEAUX;1;LDV;Liste Divers;SCHMITT;37;LDV;Liste Divers;MARCINEK;1016;LUMP;Liste Union pour un Mouvement Populaire;DAUL;4164;LUDF;Liste Union pour la democratie francaise;GRIESBECK;2675;LDD;Liste Divers droite;MILLET;1385;LDD;Liste Divers droite;MONZANI;606;LFN;Liste Front National;GOLLNISCH;2992;LXD;Liste Extreme droite;MEGRET;151;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9;ARIEGE;1;1ere circonscription;54385;27972;26413;1173;25240;LXG;Liste Extreme gauche;KRIVINE;853;LXG;Liste Extreme gauche;CHEVALIER;192;LPC;Liste du Parti communiste;POLO;1976;LPS;Liste du Parti socialiste;ARIF;10474;LVE;Liste des Verts;ONESTA;2274;LRG;Liste regionaliste;LACO;2;LRG;Liste regionaliste;LACOUR;43;LCP;Liste Chasse-Peche-Nature et Traditions;LAFITTE;1110;LDV;Liste Divers;BOYER;0;LDV;Liste Divers;GARRIGUES;443;LDV;Liste Divers;PATRY;8;LDV;Liste Divers;BARITEL;0;LDV;Liste Divers;SORDES;0;LDV;Liste Divers;LANGHI;42;LDV;Liste Divers;ROY;164;LDV;Liste Divers;MANSOURI;0;LDV;Liste Divers;JOUBERT;0;LDV;Liste Divers;SALADIN;20;LDV;Liste Divers;CISSE;0;LUMP;Liste Union pour un Mouvement Populaire;LAMASSOURE;2421;LUDF;Liste Union pour la democratie francaise;CAVADA;2138;LDD;Liste Divers droite;LECONTE;693;LDD;Liste Divers droite;SCHEIWILLER;0;LDD;Liste Divers droite;ABITBOL;411;LFN;Liste Front National;MARTINEZ;1917;LXD;Liste Extreme droite;SOUVILLE;59;;;;;;;;
9;ARIEGE;2;2eme circonscription;55733;29018;26715;1308;25407;LXG;Liste Extreme gauche;KRIVINE;650;LXG;Liste Extreme gauche;CHEVALIER;229;LPC;Liste du Parti communiste;POLO;1959;LPS;Liste du Parti socialiste;ARIF;9943;LVE;Liste des Verts;ONESTA;2061;LRG;Liste regionaliste;LACO;0;LRG;Liste regionaliste;LACOUR;79;LCP;Liste Chasse-Peche-Nature et Traditions;LAFITTE;1055;LDV;Liste Divers;BOYER;0;LDV;Liste Divers;MANSOURI;1;LDV;Liste Divers;LANGHI;33;LDV;Liste Divers;ROY;195;LDV;Liste Divers;SORDES;0;LDV;Liste Divers;BARITEL;0;LDV;Liste Divers;CISSE;0;LDV;Liste Divers;SALADIN;14;LDV;Liste Divers;PATRY;0;LDV;Liste Divers;JOUBERT;1;LDV;Liste Divers;GARRIGUES;434;LUMP;Liste Union pour un Mouvement Populaire;LAMASSOURE;3088;LUDF;Liste Union pour la democratie francaise;CAVADA;2399;LDD;Liste Divers droite;LECONTE;798;LDD;Liste Divers droite;SCHEIWILLER;1;LDD;Liste Divers droite;ABITBOL;461;LFN;Liste Front National;MARTINEZ;1925;LXD;Liste Extreme droite;SOUVILLE;81;;;;;;;;
10;AUBE;1;1ere circonscription;56175;31841;24334;916;23418;LXG;Liste Extreme gauche;NIMSGERN;473;LXG;Liste Extreme gauche;HOFFMANN;183;LPC;Liste du Parti communiste;POURRE;629;LPS;Liste du Parti socialiste;MOSCOVICI;5487;LVE;Liste des Verts;ISLER-BEGUIN;890;LEC;Liste ecologiste;WAECHTER;456;LDV;Liste Divers;PICO;15;LDV;Liste Divers;SCHMITT;56;LDV;Liste Divers;LAMBEAUX;0;LDV;Liste Divers;ETIENNE;47;LDV;Liste Divers;ROHER ;320;LDV;Liste Divers;ALLENBACH;4;LDV;Liste Divers;MERCK;389;LDV;Liste Divers;MARCINEK;685;LUMP;Liste Union pour un Mouvement Populaire;DAUL;5424;LUDF;Liste Union pour la democratie francaise;GRIESBECK;2534;LDD;Liste Divers droite;MILLET;1506;LDD;Liste Divers droite;MONZANI;533;LFN;Liste Front National;GOLLNISCH;3627;LXD;Liste Extreme droite;MEGRET;160;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10;AUBE;2;2eme circonscription;69505;39300;30205;851;29354;LXG;Liste Extreme gauche;NIMSGERN;623;LXG;Liste Extreme gauche;HOFFMANN;212;LPC;Liste du Parti communiste;POURRE;953;LPS;Liste du Parti socialiste;MOSCOVICI;7608;LVE;Liste des Verts;ISLER-BEGUIN;1545;LEC;Liste ecologiste;WAECHTER;597;LDV;Liste Divers;PICO;8;LDV;Liste Divers;MERCK;550;LDV;Liste Divers;ALLENBACH;0;LDV;Liste Divers;ROHER ;489;LDV;Liste Divers;ETIENNE;55;LDV;Liste Divers;LAMBEAUX;2;LDV;Liste Divers;SCHMITT;70;LDV;Liste Divers;MARCINEK;698;LUMP;Liste Union pour un Mouvement Populaire;DAUL;6323;LUDF;Liste Union pour la democratie francaise;GRIESBECK;2879;LDD;Liste Divers droite;MILLET;1930;LDD;Liste Divers droite;MONZANI;561;LFN;Liste Front National;GOLLNISCH;4133;LXD;Liste Extreme droite;MEGRET;118;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10;AUBE;3;3eme circonscription;70390;40745;29645;915;28730;LXG;Liste Extreme gauche;NIMSGERN;646;LXG;Liste Extreme gauche;HOFFMANN;225;LPC;Liste du Parti communiste;POURRE;1415;LPS;Liste du Parti socialiste;MOSCOVICI;7423;LVE;Liste des Verts;ISLER-BEGUIN;1292;LEC;Liste ecologiste;WAECHTER;550;LDV;Liste Divers;PICO;11;LDV;Liste Divers;MERCK;580;LDV;Liste Divers;ALLENBACH;0;LDV;Liste Divers;ROHER ;309;LDV;Liste Divers;ETIENNE;56;LDV;Liste Divers;LAMBEAUX;0;LDV;Liste Divers;SCHMITT;73;LDV;Liste Divers;MARCINEK;638;LUMP;Liste Union pour un Mouvement Populaire;DAUL;5972;LUDF;Liste Union pour la democratie francaise;GRIESBECK;2811;LDD;Liste Divers droite;MILLET;1762;LDD;Liste Divers droite;MONZANI;540;LFN;Liste Front National;GOLLNISCH;4271;LXD;Liste Extreme droite;MEGRET;156;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11;AUDE;1;1ere circonscription;66818;34722;32096;1574;30522;LXG;Liste Extreme gauche;KRIVINE;906;LXG;Liste Extreme gauche;CHEVALIER;252;LPC;Liste du Parti communiste;POLO;2500;LPS;Liste du Parti socialiste;ARIF;11057;LVE;Liste des Verts;ONESTA;2027;LRG;Liste regionaliste;LACO;0;LRG;Liste regionaliste;LACOUR;186;LCP;Liste Chasse-Peche-Nature et Traditions;LAFITTE;817;LDV;Liste Divers;BOYER;0;LDV;Liste Divers;GARRIGUES;500;LDV;Liste Divers;PATRY;0;LDV;Liste Divers;BARITEL;1;LDV;Liste Divers;SORDES;0;LDV;Liste Divers;LANGHI;38;LDV;Liste Divers;ROY;231;LDV;Liste Divers;MANSOURI;0;LDV;Liste Divers;JOUBERT;0;LDV;Liste Divers;SALADIN;18;LDV;Liste Divers;CISSE;0;LUMP;Liste Union pour un Mouvement Populaire;LAMASSOURE;4393;LUDF;Liste Union pour la democratie francaise;CAVADA;2496;LDD;Liste Divers droite;LECONTE;1184;LDD;Liste Divers droite;SCHEIWILLER;0;LDD;Liste Divers droite;ABITBOL;586;LFN;Liste Front National;MARTINEZ;3225;LXD;Liste Extreme droite;SOUVILLE;105;;;;;;;;
11;AUDE;2;2eme circonscription;103045;56493;46552;2283;44269;LXG;Liste Extreme gauche;KRIVINE;1342;LXG;Liste Extreme gauche;CHEVALIER;372;LPC;Liste du Parti communiste;POLO;4041;LPS;Liste du Parti socialiste;ARIF;15025;LVE;Liste des Verts;ONESTA;2678;LRG;Liste regionaliste;LACO;0;LRG;Liste regionaliste;LACOUR;241;LCP;Liste Chasse-Peche-Nature et Traditions;LAFITTE;1574;LDV;Liste Divers;BOYER;0;LDV;Liste Divers;MANSOURI;0;LDV;Liste Divers;LANGHI;35;LDV;Liste Divers;ROY;371;LDV;Liste Divers;SORDES;0;LDV;Liste Divers;BARITEL;4;LDV;Liste Divers;CISSE;0;LDV;Liste Divers;SALADIN;21;LDV;Liste Divers;PATRY;0;LDV;Liste Divers;JOUBERT;0;LDV;Liste Divers;GARRIGUES;813;LUMP;Liste Union pour un Mouvement Populaire;LAMASSOURE;5460;LUDF;Liste Union pour la democratie francaise;CAVADA;3625;LDD;Liste Divers droite;LECONTE;2161;LDD;Liste Divers droite;SCHEIWILLER;0;LDD;Liste Divers droite;ABITBOL;1088;LFN;Liste Front National;MARTINEZ;5220;LXD;Liste Extreme droite;SOUVILLE;198;;;;;;;;
11;AUDE;3;3eme circonscription;72858;36170;36688;2086;34602;LXG;Liste Extreme gauche;KRIVINE;1084;LXG;Liste Extreme gauche;CHEVALIER;295;LPC;Liste du Parti communiste;POLO;1857;LPS;Liste du Parti socialiste;ARIF;12710;LVE;Liste des Verts;ONESTA;2551;LRG;Liste regionaliste;LACO;0;LRG;Liste regionaliste;LACOUR;206;LCP;Liste Chasse-Peche-Nature et Traditions;LAFITTE;1226;LDV;Liste Divers;BOYER;0;LDV;Liste Divers;SALADIN;18;LDV;Liste Divers;JOUBERT;0;LDV;Liste Divers;MANSOURI;0;LDV;Liste Divers;LANGHI;45;LDV;Liste Divers;ROY;304;LDV;Liste Divers;SORDES;0;LDV;Liste Divers;BARITEL;0;LDV;Liste Divers;PATRY;0;LDV;Liste Divers;GARRIGUES;643;LDV;Liste Divers;CISSE;0;LUMP;Liste Union pour un Mouvement Populaire;LAMASSOURE;4937;LUDF;Liste Union pour la democratie francaise;CAVADA;3064;LDD;Liste Divers droite;LECONTE;1477;LDD;Liste Divers droite;SCHEIWILLER;0;LDD;Liste Divers droite;ABITBOL;775;LFN;Liste Front National;MARTINEZ;3254;LXD;Liste Extreme droite;SOUVILLE;156;;;;;;;;
12;AVEYRON;1;1ere circonscription;72884;38217;34667;1705;32962;LXG;Liste Extreme gauche;KRIVINE;606;LXG;Liste Extreme gauche;CHEVALIER;242;LPC;Liste du Parti communiste;POLO;939;LPS;Liste du Parti socialiste;ARIF;8903;LVE;Liste des Verts;ONESTA;2539;LRG;Liste regionaliste;LACO;0;LRG;Liste regionaliste;LACOUR;102;LCP;Liste Chasse-Peche-Nature et Traditions;LAFITTE;1016;LDV;Liste Divers;BOYER;0;LDV;Liste Divers;LANGHI;44;LDV;Liste Divers;ROY;303;LDV;Liste Divers;SORDES;0;LDV;Liste Divers;SALADIN;2;LDV;Liste Divers;PATRY;0;LDV;Liste Divers;JOUBERT;0;LDV;Liste Divers;MANSOURI;0;LDV;Liste Divers;BARITEL;0;LDV;Liste Divers;GARRIGUES;611;LDV;Liste Divers;CISSE;0;LUMP;Liste Union pour un Mouvement Populaire;LAMASSOURE;6691;LUDF;Liste Union pour la democratie francaise;CAVADA;6242;LDD;Liste Divers droite;LECONTE;1625;LDD;Liste Divers droite;SCHEIWILLER;0;LDD;Liste Divers droite;ABITBOL;998;LFN;Liste Front National;MARTINEZ;1980;LXD;Liste Extreme droite;SOUVILLE;119;;;;;;;;
12;AVEYRON;2;2eme circonscription;71399;36476;34923;2018;32905;LXG;Liste Extreme gauche;KRIVINE;790;LXG;Liste Extreme gauche;CHEVALIER;265;LPC;Liste du Parti communiste;POLO;1893;LPS;Liste du Parti socialiste;ARIF;11151;LVE;Liste des Verts;ONESTA;2302;LRG;Liste regionaliste;LACO;0;LRG;Liste regionaliste;LACOUR;109;LCP;Liste Chasse-Peche-Nature et Traditions;LAFITTE;874;LDV;Liste Divers;BOYER;0;LDV;Liste Divers;PATRY;0;LDV;Liste Divers;BARITEL;0;LDV;Liste Divers;LANGHI;53;LDV;Liste Divers;ROY;288;LDV;Liste Divers;SORDES;0;LDV;Liste Divers;MANSOURI;1;LDV;Liste Divers;JOUBERT;0;LDV;Liste Divers;SALADIN;0;LDV;Liste Divers;CISSE;0;LDV;Liste Divers;GARRIGUES;686;LUMP;Liste Union pour un Mouvement Populaire;LAMASSOURE;5224;LUDF;Liste Union pour la democratie francaise;CAVADA;5437;LDD;Liste Divers droite;LECONTE;1354;LDD;Liste Divers droite;SCHEIWILLER;0;LDD;Liste Divers droite;ABITBOL;818;LFN;Liste Front National;MARTINEZ;1575;LXD;Liste Extreme droite;SOUVILLE;85;;;;;;;;
