Code du département;Libellé du département;Code de la circonscription;Libellé de la circonscription;Inscrits;Abstentions;% Abs/Ins;Votants;% Vot/Ins;Blancs et nuls;% BlNuls/Ins;% BlNuls/Vot;Exprimes;% Exp/Ins;% Exp/Vot;Code Nuance;Voix;% Voix/Ins;% Voix/Exp;Code Nuance;Voix;% Voix/Ins;% Voix/Exp;Code Nuance;Voix;% Voix/Ins;% Voix/Exp;Code Nuance;Voix;% Voix/Ins;% Voix/Exp;Code Nuance;Voix;% Voix/Ins;% Voix/Exp;Code Nuance;Voix;% Voix/Ins;% Voix/Exp;Code Nuance;Voix;% Voix/Ins;% Voix/Exp;Code Nuance;Voix;% Voix/Ins;% Voix/Exp;Code Nuance;Voix;% Voix/Ins;% Voix/Exp;Code Nuance;Voix;% Voix/Ins;% Voix/Exp;Code Nuance;Voix;% Voix/Ins;% Voix/Exp;Code Nuance;Voix;% Voix/Ins;% Voix/Exp;Code Nuance;Voix;% Voix/Ins;% Voix/Exp;Code Nuance;Voix;% Voix/Ins;% Voix/Exp;Code Nuance;Voix;% Voix/Ins;% Voix/Exp;Code Nuance;Voix;% Voix/Ins;% Voix/Exp
75;PARIS;20;20ème circonscription;56216;19619;34.9;36597;65.1;1282;2.28;3.5;35315;62.82;96.5;EXG;267;0.47;0.76;EXG;331;0.59;0.94;EXG;650;1.16;1.84;EXG;233;0.41;0.66;COM;2963;5.27;8.39;SOC;7763;13.81;21.98;MAJ;147;0.26;0.42;VEC;3384;6.02;9.58;DIV;651;1.16;1.84;DIV;234;0.42;0.66;RPR;13390;23.82;37.92;DVD;195;0.35;0.55;FRN;5036;8.96;14.26;EXD;71;0.13;0.2;;;;;;;;
75;PARIS;21;21ème circonscription;65997;23062;34.94;42935;65.06;1326;2.01;3.09;41609;63.05;96.91;EXG;632;0.96;1.52;EXG;850;1.29;2.04;COM;3229;4.89;7.76;SOC;9005;13.64;21.64;VEC;4286;6.49;10.3;DIV;598;0.91;1.44;DIV;194;0.29;0.47;UDF;16285;24.68;39.14;DVD;299;0.45;0.72;FRN;5662;8.58;13.61;EXD;134;0.2;0.32;EXD;435;0.66;1.05;;;;;;;;;;;;;;;;
76;SEINE MARITIME ;1;1ère circonscription;57754;18867;32.67;38887;67.33;1410;2.44;3.63;37477;64.89;96.37;EXG;879;1.52;2.35;COM;2282;3.95;6.09;SOC;6771;11.72;18.07;MAJ;170;0.29;0.45;VEC;3375;5.84;9.01;DIV;919;1.59;2.45;UDF;16925;29.31;45.16;DVD;922;1.6;2.46;DVD;252;0.44;0.67;DVD;278;0.48;0.74;FRN;4704;8.14;12.55;;;;;;;;;;;;;;;;;;;;
76;SEINE MARITIME ;2;2ème circonscription;77888;23791;30.55;54097;69.45;2478;3.18;4.58;51619;66.27;95.42;COM;3740;4.8;7.25;SOC;10827;13.9;20.97;GEC;5573;7.16;10.8;DIV;352;0.45;0.68;DIV;942;1.21;1.82;UDF;20176;25.9;39.09;DVD;3864;4.96;7.49;FRN;6145;7.89;11.9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
76;SEINE MARITIME ;3;3ème circonscription;56656;18020;31.81;38636;68.19;1922;3.39;4.97;36714;64.8;95.03;EXG;434;0.77;1.18;EXG;728;1.28;1.98;EXG;360;0.64;0.98;COM;8379;14.79;22.82;SOC;8342;14.72;22.72;VEC;3070;5.42;8.36;DIV;874;1.54;2.38;UDF;8402;14.83;22.89;DVD;952;1.68;2.59;FRN;5173;9.13;14.09;;;;;;;;;;;;;;;;;;;;;;;;
76;SEINE MARITIME ;4;4ème circonscription;69093;20106;29.1;48987;70.9;3252;4.71;6.64;45735;66.19;93.36;EXG;1453;2.1;3.18;EXG;517;0.75;1.13;COM;5634;8.15;12.32;SOC;12655;18.32;27.67;GEC;3282;4.75;7.18;DIV;1076;1.56;2.35;DIV;1302;1.88;2.85;UDF;11225;16.25;24.54;DVD;593;0.86;1.3;FRN;7998;11.58;17.49;;;;;;;;;;;;;;;;;;;;;;;;
76;SEINE MARITIME ;5;5ème circonscription;81065;23510;29;57555;71;3328;4.11;5.78;54227;66.89;94.22;EXG;1370;1.69;2.53;COM;8965;11.06;16.53;SOC;13614;16.79;25.11;MAJ;561;0.69;1.03;GEC;4515;5.57;8.33;DIV;373;0.46;0.69;DIV;1128;1.39;2.08;RPR;17882;22.06;32.98;FRN;5819;7.18;10.73;;;;;;;;;;;;;;;;;;;;;;;;;;;;
76;SEINE MARITIME ;6;6ème circonscription;73882;22737;30.77;51145;69.23;2444;3.31;4.78;48701;65.92;95.22;EXG;1371;1.86;2.82;COM;8413;11.39;17.27;SOC;9463;12.81;19.43;VEC;3430;4.64;7.04;DIV;664;0.9;1.36;DIV;1899;2.57;3.9;DIV;913;1.24;1.87;RPR;16602;22.47;34.09;DVD;497;0.67;1.02;FRN;5449;7.38;11.19;;;;;;;;;;;;;;;;;;;;;;;;
76;SEINE MARITIME ;7;7ème circonscription;60684;20618;33.98;40066;66.02;1733;2.86;4.33;38333;63.17;95.67;EXG;657;1.08;1.71;COM;4846;7.99;12.64;SOC;5172;8.52;13.49;VEC;3413;5.62;8.9;DIV;1359;2.24;3.55;RPR;17424;28.71;45.45;FRN;5462;9;14.25;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
76;SEINE MARITIME ;8;8ème circonscription;55863;20892;37.4;34971;62.6;1801;3.22;5.15;33170;59.38;94.85;EXG;536;0.96;1.62;EXG;645;1.15;1.94;COM;8878;15.89;26.77;SOC;4514;8.08;13.61;GEC;2249;4.03;6.78;DIV;976;1.75;2.94;DIV;270;0.48;0.81;DIV;503;0.9;1.52;UDF;8379;15;25.26;DVD;291;0.52;0.88;FRN;5929;10.61;17.87;;;;;;;;;;;;;;;;;;;;
76;SEINE MARITIME ;9;9ème circonscription;74760;19720;26.38;55040;73.62;2231;2.98;4.05;52809;70.64;95.95;COM;3828;5.12;7.25;SOC;16825;22.51;31.86;GEC;3401;4.55;6.44;DIV;512;0.68;0.97;UDF;22876;30.6;43.32;FRN;5367;7.18;10.16;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
76;SEINE MARITIME ;10;10ème circonscription;73659;18662;25.34;54997;74.66;2737;3.72;4.98;52260;70.95;95.02;COM;3295;4.47;6.31;SOC;14786;20.07;28.29;GEC;4794;6.51;9.17;DIV;386;0.52;0.74;RPR;23825;32.34;45.59;FRN;5174;7.02;9.9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
76;SEINE MARITIME ;11;11ème circonscription;71792;21581;30.06;50211;69.94;2535;3.53;5.05;47676;66.41;94.95;EXG;1713;2.39;3.59;COM;7491;10.43;15.71;SOC;9702;13.51;20.35;VEC;3995;5.56;8.38;DIV;790;1.1;1.66;RPR;19469;27.12;40.84;FRN;4516;6.29;9.47;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
76;SEINE MARITIME ;12;12ème circonscription;66164;17248;26.07;48916;73.93;2241;3.39;4.58;46675;70.54;95.42;COM;1627;2.46;3.49;SOC;17024;25.73;36.47;VEC;2699;4.08;5.78;DIV;319;0.48;0.68;RPR;12809;19.36;27.44;DVD;6095;9.21;13.06;DVD;1756;2.65;3.76;FRN;4346;6.57;9.31;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
77;SEINE ET MARNE ;1;1ère circonscription;77362;25157;32.52;52205;67.48;1901;2.46;3.64;50304;65.02;96.36;EXG;905;1.17;1.8;EXG;1331;1.72;2.65;EXG;0;0;0;COM;2887;3.73;5.74;SOC;7578;9.8;15.06;GEC;5542;7.16;11.02;DIV;1578;2.04;3.14;RPR;22147;28.63;44.03;DVD;572;0.74;1.14;FRN;7492;9.68;14.89;EXD;272;0.35;0.54;;;;;;;;;;;;;;;;;;;;
77;SEINE ET MARNE ;2;2ème circonscription;69470;20995;30.22;48475;69.78;1838;2.65;3.79;46637;67.13;96.21;EXG;891;1.28;1.91;EXG;1;0;0;COM;2420;3.48;5.19;SOC;5629;8.1;12.07;MAJ;651;0.94;1.4;VEC;4186;6.03;8.98;DIV;938;1.35;2.01;RPR;24104;34.7;51.68;FRN;6968;10.03;14.94;EXD;849;1.22;1.82;;;;;;;;;;;;;;;;;;;;;;;;
77;SEINE ET MARNE ;3;3ème circonscription;68915;23084;33.5;45831;66.5;2156;3.13;4.7;43675;63.38;95.3;EXG;924;1.34;2.12;EXG;667;0.97;1.53;COM;4218;6.12;9.66;SOC;5484;7.96;12.56;VEC;4174;6.06;9.56;DIV;229;0.33;0.52;DIV;1652;2.4;3.78;UDF;17938;26.03;41.07;DVD;512;0.74;1.17;FRN;7712;11.19;17.66;EXD;165;0.24;0.38;;;;;;;;;;;;;;;;;;;;
77;SEINE ET MARNE ;4;4ème circonscription;70935;21561;30.4;49374;69.6;2396;3.38;4.85;46978;66.23;95.15;EXG;0;0;0;COM;4057;5.72;8.64;SOC;6752;9.52;14.37;VEC;3776;5.32;8.04;DIV;2031;2.86;4.32;RPR;21996;31.01;46.82;FRN;8366;11.79;17.81;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
77;SEINE ET MARNE ;5;5ème circonscription;71672;22759;31.75;48913;68.25;2145;2.99;4.39;46768;65.25;95.61;EXG;908;1.27;1.94;EXG;795;1.11;1.7;EXG;2;0;0;COM;3715;5.18;7.94;SOC;5825;8.13;12.46;VEC;3441;4.8;7.36;DIV;1326;1.85;2.84;RPR;21403;29.86;45.76;DVD;684;0.95;1.46;FRN;7811;10.9;16.7;EXD;858;1.2;1.83;;;;;;;;;;;;;;;;;;;;
77;SEINE ET MARNE ;6;6ème circonscription;68355;22467;32.87;45888;67.13;2016;2.95;4.39;43872;64.18;95.61;EXG;916;1.34;2.09;COM;4580;6.7;10.44;SOC;6829;9.99;15.57;GEC;3086;4.51;7.03;DIV;1150;1.68;2.62;DIV;588;0.86;1.34;RPR;12249;17.92;27.92;UDF;4329;6.33;9.87;DVD;521;0.76;1.19;FRN;8234;12.05;18.77;EXD;1390;2.03;3.17;;;;;;;;;;;;;;;;;;;;
77;SEINE ET MARNE ;7;7ème circonscription;75977;26042;34.28;49935;65.72;1936;2.55;3.88;47999;63.18;96.12;EXG;878;1.16;1.83;COM;3961;5.21;8.25;SOC;8462;11.14;17.63;GEC;4090;5.38;8.52;DIV;334;0.44;0.7;DIV;1104;1.45;2.3;DIV;739;0.97;1.54;RPR;18137;23.87;37.79;DVD;296;0.39;0.62;FRN;8480;11.16;17.67;EXD;197;0.26;0.41;EXD;1321;1.74;2.75;;;;;;;;;;;;;;;;
77;SEINE ET MARNE ;8;8ème circonscription;77169;26993;34.98;50176;65.02;2224;2.88;4.43;47952;62.14;95.57;EXG;786;1.02;1.64;EXG;367;0.48;0.77;COM;3695;4.79;7.71;SOC;9777;12.67;20.39;MAJ;391;0.51;0.82;VEC;5511;7.14;11.49;DIV;484;0.63;1.01;DIV;1069;1.39;2.23;DIV;152;0.2;0.32;RPR;4851;6.29;10.12;UDF;12153;15.75;25.34;DVD;368;0.48;0.77;FRN;7207;9.34;15.03;EXD;1141;1.48;2.38;;;;;;;;
77;SEINE ET MARNE ;9;9ème circonscription;81893;26624;32.51;55269;67.49;2747;3.35;4.97;52522;64.13;95.03;EXG;1176;1.44;2.24;EXG;0;0;0;COM;3541;4.32;6.74;SOC;10788;13.17;20.54;GEC;5724;6.99;10.9;DIV;281;0.34;0.54;DIV;50;0.06;0.1;DIV;1868;2.28;3.56;RPR;11410;13.93;21.72;UDF;8070;9.85;15.36;DVD;381;0.47;0.73;FRN;8841;10.8;16.83;EXD;392;0.48;0.75;;;;;;;;;;;;
78;YVELINES;1;1ère circonscription;79611;22045;27.69;57566;72.31;2019;2.54;3.51;55547;69.77;96.49;EXG;1291;1.62;2.32;COM;2224;2.79;4;SOC;9079;11.4;16.34;GEC;5316;6.68;9.57;DIV;949;1.19;1.71;RPR;27236;34.21;49.03;DVD;1672;2.1;3.01;DVD;789;0.99;1.42;FRN;6107;7.67;10.99;EXD;884;1.11;1.59;;;;;;;;;;;;;;;;;;;;;;;;
78;YVELINES;2;2ème circonscription;71244;20564;28.86;50680;71.14;2060;2.89;4.06;48620;68.24;95.94;COM;2714;3.81;5.58;SOC;7400;10.39;15.22;GEC;6558;9.2;13.49;DIV;1254;1.76;2.58;RPR;24282;34.08;49.94;FRN;5816;8.16;11.96;EXD;596;0.84;1.23;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
78;YVELINES;3;3ème circonscription;66959;20911;31.23;46048;68.77;1176;1.76;2.55;44872;67.01;97.45;COM;1240;1.85;2.76;SOC;5676;8.48;12.65;GEC;3943;5.89;8.79;DIV;819;1.22;1.83;DIV;605;0.9;1.35;DIV;626;0.93;1.4;RPR;7393;11.04;16.48;UDF;18774;28.04;41.84;DVD;532;0.79;1.19;DVD;470;0.7;1.05;FRN;4334;6.47;9.66;EXD;460;0.69;1.03;;;;;;;;;;;;;;;;
78;YVELINES;4;4ème circonscription;67785;20648;30.46;47137;69.54;1528;2.25;3.24;45609;67.28;96.76;EXG;754;1.11;1.65;COM;3018;4.45;6.62;SOC;6439;9.5;14.12;VEC;4700;6.93;10.3;DIV;968;1.43;2.12;UDF;23141;34.14;50.74;FRN;5777;8.52;12.67;EXD;812;1.2;1.78;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
78;YVELINES;5;5ème circonscription;65415;20563;31.43;44852;68.57;1498;2.29;3.34;43354;66.28;96.66;EXG;545;0.83;1.26;EXG;358;0.55;0.83;COM;2643;4.04;6.1;SOC;5472;8.37;12.62;VEC;3023;4.62;6.97;DIV;897;1.37;2.07;DIV;502;0.77;1.16;RPR;11540;17.64;26.62;UDF;10334;15.8;23.84;DVD;1453;2.22;3.35;DVD;589;0.9;1.36;FRN;5426;8.29;12.52;EXD;572;0.87;1.32;;;;;;;;;;;;
78;YVELINES;6;6ème circonscription;56765;18054;31.8;38711;68.2;1456;2.56;3.76;37255;65.63;96.24;EXG;505;0.89;1.36;COM;2759;4.86;7.41;SOC;4743;8.36;12.73;GEC;3043;5.36;8.17;DIV;843;1.49;2.26;RPR;19894;35.05;53.4;DVD;1034;1.82;2.78;FRN;3976;7;10.67;EXD;458;0.81;1.23;;;;;;;;;;;;;;;;;;;;;;;;;;;;
78;YVELINES;7;7ème circonscription;65710;19705;29.99;46005;70.01;1495;2.28;3.25;44510;67.74;96.75;EXG;586;0.89;1.32;COM;2019;3.07;4.54;SOC;12093;18.4;27.17;GEC;2816;4.29;6.33;DIV;138;0.21;0.31;DIV;582;0.89;1.31;DIV;872;1.33;1.96;UDF;17107;26.03;38.43;DVD;443;0.67;1;DVD;261;0.4;0.59;FRN;6821;10.38;15.32;EXD;772;1.17;1.73;;;;;;;;;;;;;;;;
78;YVELINES;8;8ème circonscription;60140;20165;33.53;39975;66.47;1850;3.08;4.63;38125;63.39;95.37;EXG;593;0.99;1.56;EXG;565;0.94;1.48;COM;3330;5.54;8.73;SOC;6825;11.35;17.9;MAJ;221;0.37;0.58;VEC;2117;3.52;5.55;DIV;1193;1.98;3.13;RPR;11454;19.05;30.04;DVD;1421;2.36;3.73;DVD;652;1.08;1.71;FRN;8938;14.86;23.44;EXD;113;0.19;0.3;EXD;703;1.17;1.84;;;;;;;;;;;;
78;YVELINES;9;9ème circonscription;74271;21910;29.5;52361;70.5;2339;3.15;4.47;50022;67.35;95.53;EXG;916;1.23;1.83;EXG;711;0.96;1.42;COM;3078;4.14;6.15;SOC;6473;8.72;12.94;GEC;4239;5.71;8.47;DIV;1952;2.63;3.9;RPR;21598;29.08;43.18;DVD;0;0;0;FRN;9840;13.25;19.67;EXD;285;0.38;0.57;EXD;930;1.25;1.86;;;;;;;;;;;;;;;;;;;;
78;YVELINES;10;10ème circonscription;87471;24853;28.41;62618;71.59;3138;3.59;5.01;59480;68;94.99;COM;3754;4.29;6.31;SOC;9617;10.99;16.17;VEC;6738;7.7;11.33;DIV;935;1.07;1.57;DIV;1413;1.62;2.38;UDF;28135;32.16;47.3;FRN;8888;10.16;14.94;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
78;YVELINES;11;11ème circonscription;50418;15930;31.6;34488;68.4;1544;3.06;4.48;32944;65.34;95.52;EXG;594;1.18;1.8;EXG;121;0.24;0.37;COM;3545;7.03;10.76;SOC;6639;13.17;20.15;GEC;2254;4.47;6.84;DIV;168;0.33;0.51;DIV;871;1.73;2.64;RPR;5547;11;16.84;UDF;5363;10.64;16.28;DVD;275;0.55;0.83;DVD;2521;5;7.65;DVD;121;0.24;0.37;FRN;4227;8.38;12.83;EXD;175;0.35;0.53;EXD;523;1.04;1.59;;;;
78;YVELINES;12;12ème circonscription;62254;19084;30.66;43170;69.34;1781;2.86;4.13;41389;66.48;95.87;EXG;676;1.09;1.63;COM;2978;4.78;7.2;SOC;6383;10.25;15.42;MAJ;615;0.99;1.49;VEC;4036;6.48;9.75;DIV;1654;2.66;4;RPR;18447;29.63;44.57;FRN;5799;9.32;14.01;EXD;801;1.29;1.94;;;;;;;;;;;;;;;;;;;;;;;;;;;;
79;DEUX SEVRES;1;1ère circonscription;59340;18614;31.37;40726;68.63;2337;3.94;5.74;38389;64.69;94.26;EXG;1098;1.85;2.86;COM;1980;3.34;5.16;SOC;10010;16.87;26.08;GEC;3598;6.06;9.37;DIV;898;1.51;2.34;DIV;1267;2.14;3.3;UDF;17442;29.39;45.43;FRN;2096;3.53;5.46;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
79;DEUX SEVRES;2;2ème circonscription;68306;18331;26.84;49975;73.16;2996;4.39;5.99;46979;68.78;94.01;COM;2093;3.06;4.46;SOC;19923;29.17;42.41;VEC;2617;3.83;5.57;DIV;876;1.28;1.86;UDF;17829;26.1;37.95;DVD;896;1.31;1.91;FRN;2745;4.02;5.84;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
79;DEUX SEVRES;3;3ème circonscription;61444;16098;26.2;45346;73.8;3874;6.3;8.54;41472;67.5;91.46;COM;1418;2.31;3.42;SOC;8656;14.09;20.87;VEC;3663;5.96;8.83;DIV;1280;2.08;3.09;UDF;23378;38.05;56.37;FRN;3077;5.01;7.42;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
79;DEUX SEVRES;4;4ème circonscription;67799;16751;24.71;51048;75.29;2967;4.38;5.81;48081;70.92;94.19;COM;1234;1.82;2.57;SOC;6406;9.45;13.32;VEC;3756;5.54;7.81;DIV;1182;1.74;2.46;RPR;14364;21.19;29.87;UDF;18068;26.65;37.58;FRN;3071;4.53;6.39;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
80;SOMME;1;1ère circonscription;56716;18741;33.04;37975;66.96;2142;3.78;5.64;35833;63.18;94.36;EXG;686;1.21;1.91;EXG;388;0.68;1.08;COM;7202;12.7;20.1;SOC;4921;8.68;13.73;GEC;2270;4;6.33;DIV;1486;2.62;4.15;DIV;546;0.96;1.52;DIV;0;0;0;UDF;7619;13.43;21.26;DVD;3844;6.78;10.73;DVD;765;1.35;2.13;DVD;698;1.23;1.95;FRN;5408;9.54;15.09;;;;;;;;;;;;
80;SOMME;2;2ème circonscription;61420;18540;30.19;42880;69.81;1892;3.08;4.41;40988;66.73;95.59;EXG;1048;1.71;2.56;COM;3564;5.8;8.7;SOC;5308;8.64;12.95;VEC;3726;6.07;9.09;DIV;1201;1.96;2.93;DIV;191;0.31;0.47;UDF;20470;33.33;49.94;DVD;32;0.05;0.08;FRN;5448;8.87;13.29;;;;;;;;;;;;;;;;;;;;;;;;;;;;
80;SOMME;3;3ème circonscription;65163;14636;22.46;50527;77.54;3002;4.61;5.94;47525;72.93;94.06;COM;9691;14.87;20.39;SOC;8229;12.63;17.32;GEC;2111;3.24;4.44;DIV;1565;2.4;3.29;RPR;19336;29.67;40.69;DVD;2370;3.64;4.99;FRN;4223;6.48;8.89;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
80;SOMME;4;4ème circonscription;69261;17208;24.85;52053;75.15;3382;4.88;6.5;48671;70.27;93.5;COM;5968;8.62;12.26;SOC;8937;12.9;18.36;GEC;1810;2.61;3.72;DIV;2006;2.9;4.12;DIV;307;0.44;0.63;RPR;15934;23.01;32.74;DVD;8739;12.62;17.96;FRN;4970;7.18;10.21;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
80;SOMME;5;5ème circonscription;63077;14900;23.62;48177;76.38;2042;3.24;4.24;46135;73.14;95.76;EXG;1371;2.17;2.97;COM;3306;5.24;7.17;SOC;7923;12.56;17.17;VEC;2000;3.17;4.34;DIV;1600;2.54;3.47;RPR;25323;40.15;54.89;FRN;4612;7.31;10;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
80;SOMME;6;6ème circonscription;70708;17667;24.99;53041;75.01;2749;3.89;5.18;50292;71.13;94.82;EXG;1696;2.4;3.37;COM;3827;5.41;7.61;SOC;13807;19.53;27.45;VEC;3008;4.25;5.98;DIV;1874;2.65;3.73;UDF;19894;28.14;39.56;DVD;0;0;0;FRN;6186;8.75;12.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
81;TARN;1;1ère circonscription;56796;13999;24.65;42797;75.35;3201;5.64;7.48;39596;69.72;92.52;EXG;267;0.47;0.67;EXG;461;0.81;1.16;COM;4446;7.83;11.23;SOC;14149;24.91;35.73;GEC;2523;4.44;6.37;DIV;181;0.32;0.46;DIV;1286;2.26;3.25;UDF;12489;21.99;31.54;FRN;2881;5.07;7.28;EXD;913;1.61;2.31;;;;;;;;;;;;;;;;;;;;;;;;
81;TARN;2;2ème circonscription;71665;19145;26.71;52520;73.29;3573;4.99;6.8;48947;68.3;93.2;COM;3132;4.37;6.4;SOC;14003;19.54;28.61;VEC;3646;5.09;7.45;DIV;291;0.41;0.59;DIV;1431;2;2.92;RPR;20088;28.03;41.04;FRN;6356;8.87;12.99;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
81;TARN;3;3ème circonscription;58782;15467;26.31;43315;73.69;3364;5.72;7.77;39951;67.96;92.23;COM;2599;4.42;6.51;RDG;8296;14.11;20.77;GEC;2847;4.84;7.13;DIV;673;1.14;1.68;DIV;1556;2.65;3.89;RPR;18859;32.08;47.21;FRN;5121;8.71;12.82;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
81;TARN;4;4ème circonscription;69345;15367;22.16;53978;77.84;3598;5.19;6.67;50380;72.65;93.33;COM;3754;5.41;7.45;SOC;12404;17.89;24.62;VEC;3497;5.04;6.94;DIV;260;0.37;0.52;DIV;1412;2.04;2.8;RPR;12514;18.05;24.84;UDF;10303;14.86;20.45;FRN;6236;8.99;12.38;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
82;TARN ET GARONNE;1;1ère circonscription;74233;19134;25.78;55099;74.22;3299;4.44;5.99;51800;69.78;94.01;EXG;826;1.11;1.59;EXG;915;1.23;1.77;COM;2936;3.96;5.67;SOC;12334;16.62;23.81;MAJ;660;0.89;1.27;VEC;3484;4.69;6.73;DIV;266;0.36;0.51;DIV;1380;1.86;2.66;RPR;11379;15.33;21.97;UDF;11780;15.87;22.74;FRN;5840;7.87;11.27;;;;;;;;;;;;;;;;;;;;
82;TARN ET GARONNE;2;2ème circonscription;75191;19498;25.93;55693;74.07;3885;5.17;6.98;51808;68.9;93.02;EXG;1114;1.48;2.15;COM;4440;5.9;8.57;RDG;14435;19.2;27.86;GEC;3501;4.66;6.76;DIV;233;0.31;0.45;DIV;1732;2.3;3.34;UDF;13884;18.46;26.8;DVD;5906;7.85;11.4;FRN;6563;8.73;12.67;;;;;;;;;;;;;;;;;;;;;;;;;;;;
83;VAR;1;1ère circonscription;53725;19736;36.74;33989;63.26;1218;2.27;3.58;32771;61;96.42;COM;2713;5.05;8.28;SOC;2817;5.24;8.6;MAJ;588;1.09;1.79;GEC;2454;4.57;7.49;DIV;926;1.72;2.83;UDF;12434;23.14;37.94;DVD;1730;3.22;5.28;FRN;9109;16.95;27.8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
83;VAR;2;2ème circonscription;55789;19900;35.67;35889;64.33;1632;2.93;4.55;34257;61.4;95.45;COM;3890;6.97;11.36;RDG;3255;5.83;9.5;VEC;2415;4.33;7.05;DIV;146;0.26;0.43;DIV;1169;2.1;3.41;UDF;11748;21.06;34.29;DVD;220;0.39;0.64;DVD;1294;2.32;3.78;DVD;392;0.7;1.14;FRN;8999;16.13;26.27;;;;;;;;;;;;;;;;;;;;;;;;
83;VAR;3;3ème circonscription;91498;29716;32.48;61782;67.52;2662;2.91;4.31;59120;64.61;95.69;COM;5094;5.57;8.62;SOC;6490;7.09;10.98;GEC;4683;5.12;7.92;DIV;1974;2.16;3.34;UDF;15707;17.17;26.57;DVD;12124;13.25;20.51;DVD;1440;1.57;2.44;FRN;11608;12.69;19.63;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
83;VAR;4;4ème circonscription;90442;27572;30.49;62870;69.51;2933;3.24;4.67;59937;66.27;95.33;COM;4029;4.45;6.72;SOC;11041;12.21;18.42;GEC;4450;4.92;7.42;DIV;2098;2.32;3.5;RPR;25233;27.9;42.1;FRN;12543;13.87;20.93;EXD;543;0.6;0.91;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
83;VAR;5;5ème circonscription;81854;26585;32.48;55269;67.52;2105;2.57;3.81;53164;64.95;96.19;COM;2688;3.28;5.06;SOC;7121;8.7;13.39;VEC;2921;3.57;5.49;DIV;1502;1.83;2.83;UDF;25126;30.7;47.26;DVD;1079;1.32;2.03;DVD;1540;1.88;2.9;FRN;11187;13.67;21.04;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
83;VAR;6;6ème circonscription;111715;32728;29.3;78987;70.7;3750;3.36;4.75;75237;67.35;95.25;COM;9874;8.84;13.12;SOC;10351;9.27;13.76;VEC;5895;5.28;7.84;DIV;614;0.55;0.82;DIV;1246;1.12;1.66;UDF;32621;29.2;43.36;DVD;398;0.36;0.53;FRN;14238;12.74;18.92;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
83;VAR;7;7ème circonscription;94552;35470;37.51;59082;62.49;2242;2.37;3.79;56840;60.12;96.21;COM;9640;10.2;16.96;SOC;5097;5.39;8.97;VEC;3693;3.91;6.5;DIV;3497;3.7;6.15;DIV;1529;1.62;2.69;DIV;405;0.43;0.71;UDF;20565;21.75;36.18;DVD;250;0.26;0.44;FRN;12164;12.86;21.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;
84;VAUCLUSE;1;1ère circonscription;68165;21019;30.84;47146;69.16;2297;3.37;4.87;44849;65.79;95.13;EXG;0;0;0;EXG;459;0.67;1.02;COM;2939;4.31;6.55;SOC;7868;11.54;17.54;MAJ;660;0.97;1.47;MAJ;231;0.34;0.52;VEC;3817;5.6;8.51;DIV;0;0;0;DIV;157;0.23;0.35;DIV;1143;1.68;2.55;DIV;481;0.71;1.07;DIV;1160;1.7;2.59;DIV;18;0.03;0.04;RPR;11713;17.18;26.12;DVD;3873;5.68;8.64;FRN;10330;15.15;23.03
84;VAUCLUSE;2;2ème circonscription;98125;28704;29.25;69421;70.75;3945;4.02;5.68;65476;66.73;94.32;COM;6184;6.3;9.44;SOC;13472;13.73;20.58;GEC;6203;6.32;9.47;REG;1532;1.56;2.34;DIV;2530;2.58;3.86;UDF;21144;21.55;32.29;DVD;854;0.87;1.3;FRN;13557;13.82;20.71;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
